timestamp,Location,out,pred_lgbm,pred_xgb,pred_avg
2023-06-29 17:00:00,26003,0.0,0.0060971495107111215,-0.14881134,-0.07135709541066007
2023-06-29 18:00:00,26003,37.0,35.687123069056234,35.632206,35.6596645160955
2023-06-29 19:00:00,26003,37.0,35.27102747433426,37.46399,36.36750836607338
2023-06-29 20:00:00,26003,0.0,0.30501409043589434,-0.23216248,0.03642580742497842
2023-06-29 21:00:00,26003,0.0,-2.0165533680826235,0.23035431,-0.8930995295002961
2023-06-29 22:00:00,26003,0.0,0.28578697030368133,0.01593399,0.15086048039109848
2023-06-29 23:00:00,26003,0.0,0.47144503554989314,0.023620605,0.24753282050932157
2023-06-30 00:00:00,26003,0.0,0.2130186367852304,-0.06586075,0.07357894424710738
2023-06-29 01:00:00,26005,1.0,0.9865918136906238,0.9682274,0.9774096000826166
2023-06-29 02:00:00,26005,1.0,1.0976752908876632,0.99201584,1.044845564755355
2023-06-29 03:00:00,26005,1.0,0.7867741109081156,0.9700241,0.8783991098974171
2023-06-29 04:00:00,26005,0.0,0.42358713880957594,-0.021896362,0.20084538825244422
2023-06-29 05:00:00,26005,0.0,0.23309245739679857,-0.0054779053,0.11380727606168053
2023-06-29 06:00:00,26005,0.0,0.057798428175791734,-0.003314972,0.027241728125981805
2023-06-29 07:00:00,26005,0.0,0.0060971495107111215,-0.00037384033,0.0028616545893399357
2023-06-29 08:00:00,26005,0.0,0.0060971495107111215,-0.008441925,-0.0011723877690585018
2023-06-29 09:00:00,26005,0.0,0.0060971495107111215,0.009338379,0.007717764208480561
2023-06-29 10:00:00,26005,0.0,0.0060971495107111215,-0.011802673,-0.0028527619145663143
2023-06-29 11:00:00,26005,0.0,0.0060971495107111215,0.0005836487,0.0033403990961758732
2023-06-29 12:00:00,26005,0.0,0.0060971495107111215,-0.010707855,-0.0023053528569491268
2023-06-29 13:00:00,26005,0.0,0.02793672646037037,-0.0047836304,0.01157654804463831
2023-06-29 14:00:00,26005,0.0,0.0060971495107111215,-0.023971558,-0.008937204053238189
2023-06-29 15:00:00,26005,2.0,1.0504286164991417,1.9474411,1.4989348587866802
2023-06-29 16:00:00,26005,2.0,1.5874729982129947,1.9907303,1.789101641928763
2023-06-29 17:00:00,26005,0.0,0.77562022420735,-0.0012245178,0.3871978531925422
2023-06-29 18:00:00,26005,0.0,0.34697412581709575,-0.12162781,0.11267315909995412
2023-06-29 19:00:00,26005,0.0,-0.28334755606004625,-0.82209015,-0.5527188524929137
2023-06-29 20:00:00,26005,0.0,0.3056738598757397,-3.3156128,-1.5049694665465052
2023-06-29 21:00:00,26005,0.0,6.597608428001945,-3.24963,1.6739892268183554
2023-06-29 22:00:00,26005,0.0,7.506042474517434,-1.7727737,2.8666343659208264
2023-06-29 23:00:00,26005,0.0,8.647173051362671,-1.4006615,3.623255791428406
2023-06-30 00:00:00,26005,0.0,9.752336097400873,0.6095047,5.180920398553952
2023-06-29 01:00:00,26007,0.0,0.0060971495107111215,-1.9073486e-05,0.0030390380121914982
2023-06-29 02:00:00,26007,0.0,0.0060971495107111215,-0.0008010864,0.0026480315424649357
2023-06-29 03:00:00,26007,0.0,0.0060971495107111215,-0.00049972534,0.0027987120844571232
2023-06-29 04:00:00,26007,0.0,0.0060971495107111215,-0.0005836487,0.0027567504145352482
2023-06-29 05:00:00,26007,0.0,0.0060971495107111215,-0.00016784668,0.0029646514155118107
2023-06-29 06:00:00,26007,0.0,0.0060971495107111215,-0.00061798096,0.0027395842768399357
2023-06-29 07:00:00,26007,0.0,0.0060971495107111215,-0.0005455017,0.0027758239008633732
2023-06-29 08:00:00,26007,0.0,0.0060971495107111215,-0.0013465881,0.0023752806879727482
2023-06-29 09:00:00,26007,0.0,0.0060971495107111215,-0.0013618469,0.0023676512934414982
2023-06-29 10:00:00,26007,0.0,0.0060971495107111215,-0.00017166138,0.0029627440668789982
2023-06-29 11:00:00,26007,0.0,0.0060971495107111215,0.0016174316,0.0038572905756680607
2023-06-29 12:00:00,26007,0.0,0.0060971495107111215,-0.0013809204,0.0023581145502774357
2023-06-29 13:00:00,26007,0.0,0.0060971495107111215,0.0035972595,0.004847204516097749
2023-06-29 14:00:00,26007,0.0,0.0060971495107111215,0.0031166077,0.004606878588363374
2023-06-29 15:00:00,26007,0.0,0.0060971495107111215,0.005973816,0.006035482714339936
2023-06-29 16:00:00,26007,0.0,0.0060971495107111215,0.0021324158,0.004114782641097749
2023-06-29 17:00:00,26007,0.0,0.0060971495107111215,0.010410309,0.008253729174300874
2023-06-29 18:00:00,26007,0.0,0.0060971495107111215,-0.0033454895,0.0013758300043789982
2023-06-29 19:00:00,26007,0.0,0.0060971495107111215,-0.0005836487,0.0027567504145352482
2023-06-29 20:00:00,26007,0.0,-0.8828882407788315,-0.015365601,-0.4491269206823845
2023-06-29 21:00:00,26007,0.0,-2.2668549546518437,-0.3273697,-1.297112322296625
2023-06-29 22:00:00,26007,0.0,0.2458897187410913,0.007358551,0.12662413488324098
2023-06-29 23:00:00,26007,0.0,-0.2393359631054683,-0.71063614,-0.474986051010742
2023-06-30 00:00:00,26007,0.0,-0.13519648392782882,-0.22060394,-0.17790021339946127
2023-06-29 01:00:00,26009,0.0,0.0060971495107111215,0.0025863647,0.004341757128402436
2023-06-29 02:00:00,26009,0.0,0.0060971495107111215,0.0042495728,0.005173361132308686
2023-06-29 03:00:00,26009,51.0,51.229613330527755,51.13661,51.183110727153526
2023-06-29 04:00:00,26009,0.0,2.8035842373157767,0.44072723,1.6221557356012477
2023-06-29 05:00:00,26009,0.0,1.1533289695832065,-0.31845474,0.41743711357578295
2023-06-29 06:00:00,26009,0.0,0.28628493904694446,-0.0048599243,0.1407125073652691
2023-06-29 07:00:00,26009,0.0,0.15428332900317926,0.007347107,0.0808152179683865
2023-06-29 08:00:00,26009,0.0,0.15428332900317926,0.005344391,0.07981385993615994
2023-06-29 09:00:00,26009,0.0,0.0060971495107111215,0.029499054,0.017798101732894624
2023-06-29 10:00:00,26009,0.0,0.0060971495107111215,0.00092315674,0.0035101531244961857
2023-06-29 11:00:00,26009,0.0,0.0060971495107111215,0.0032081604,0.004652654955550874
2023-06-29 12:00:00,26009,0.0,0.0060971495107111215,0.005466461,0.005781805346175874
2023-06-29 13:00:00,26009,0.0,0.0060971495107111215,0.0058670044,0.005982076952621186
2023-06-29 14:00:00,26009,0.0,0.0060971495107111215,0.001247406,0.0036722777582852482
2023-06-29 15:00:00,26009,0.0,0.0060971495107111215,-0.05022049,-0.022061669995621
2023-06-29 16:00:00,26009,0.0,0.0060971495107111215,-0.0030975342,0.0014998076655118107
2023-06-29 17:00:00,26009,0.0,0.0060971495107111215,-0.012050629,-0.0029767395756991268
2023-06-29 18:00:00,26009,0.0,0.0060971495107111215,-0.0007247925,0.0026861785151211857
2023-06-29 19:00:00,26009,0.0,0.0060971495107111215,-0.0029144287,0.0015913603998868107
2023-06-29 20:00:00,26009,0.0,0.0060971495107111215,0.015590668,0.010843908617660249
2023-06-29 21:00:00,26009,0.0,0.0060971495107111215,-0.0015068054,0.0022951720453946232
2023-06-29 22:00:00,26009,0.0,0.0005678137330433488,-0.030620575,-0.015026380609064263
2023-06-29 23:00:00,26009,0.0,0.10898339413591558,0.039180756,0.07408207487557497
2023-06-30 00:00:00,26009,0.0,0.10898339413591558,0.08826065,0.0986220223853406
2023-06-29 01:00:00,26011,0.0,0.0060971495107111215,-0.0038986206,0.0010992644526211857
2023-06-29 02:00:00,26011,0.0,0.0060971495107111215,-0.003440857,0.0013281462885586857
2023-06-29 03:00:00,26011,0.0,0.0060971495107111215,-0.0014953613,0.0023008940912930607
2023-06-29 04:00:00,26011,0.0,0.0060971495107111215,-0.00089263916,0.0026022551752774357
2023-06-29 05:00:00,26011,0.0,0.0060971495107111215,-0.0015411377,0.0022780059076993107
2023-06-29 06:00:00,26011,0.0,0.0060971495107111215,-0.0036621094,0.0012175200678555607
2023-06-29 07:00:00,26011,0.0,0.0060971495107111215,-0.0042762756,0.0009104369379727482
2023-06-29 08:00:00,26011,0.0,0.0060971495107111215,-0.0030136108,0.0015417693354336857
2023-06-29 09:00:00,26011,0.0,0.0060971495107111215,-0.0032844543,0.0014063475825039982
2023-06-29 10:00:00,26011,0.0,0.0060971495107111215,-0.0029335022,0.0015818236567227482
2023-06-29 11:00:00,26011,0.0,0.049753142257170375,-0.038776398,0.005488372276046125
2023-06-29 12:00:00,26011,0.0,-0.833828530390477,0.014892578,-0.4094679761327385
2023-06-29 13:00:00,26011,0.0,0.008696506564178476,0.0806427,0.04466960337974549
2023-06-29 14:00:00,26011,0.0,-0.1323032392524867,4.127487,1.9975919716823505
2023-06-29 15:00:00,26011,0.0,0.0060971495107111215,0.00881958,0.007458364794418061
2023-06-29 16:00:00,26011,0.0,0.0060971495107111215,-0.0020561218,0.0020205138422696232
2023-06-29 17:00:00,26011,0.0,0.0060971495107111215,-0.04359436,-0.01874860542042569
2023-06-29 18:00:00,26011,0.0,0.0060971495107111215,-0.38682175,-0.19036229865773038
2023-06-29 19:00:00,26011,0.0,0.0060971495107111215,-0.010383606,-0.0021432282231600643
2023-06-29 20:00:00,26011,0.0,0.02793672646037037,-0.05532837,-0.013695821340127316
2023-06-29 21:00:00,26011,0.0,0.0060971495107111215,0.014694214,0.010395681688949311
2023-06-29 22:00:00,26011,0.0,0.0060971495107111215,0.009521484,0.007809316942855561
2023-06-29 23:00:00,26011,0.0,-0.8621159764993044,0.4646454,-0.19873529537855844
2023-06-30 00:00:00,26011,0.0,0.006776059410546316,-0.41628647,-0.20475520454765653
2023-06-29 01:00:00,26013,0.0,0.0060971495107111215,-0.02550888,-0.009705865552261626
2023-06-29 02:00:00,26013,0.0,0.02185876836406707,-0.058315277,-0.018228254367771153
2023-06-29 03:00:00,26013,0.0,-0.009471095343528333,0.14408875,0.06730882488682959
2023-06-29 04:00:00,26013,0.0,-2.0994670701687035,0.95168686,-0.5738901055189221
2023-06-29 05:00:00,26013,0.0,-2.774711327594805,1.7448425,-0.514934399148965
2023-06-29 06:00:00,26013,0.0,-0.498266354448226,4.5014763,2.0016049666967852
2023-06-29 07:00:00,26013,0.0,0.9005236067032175,4.705742,2.803132744513718
2023-06-29 08:00:00,26013,0.0,-2.276227398882381,1.3969841,-0.439621649270292
2023-06-29 09:00:00,26013,0.0,10.01783322132564,-0.70148087,4.658176177923562
2023-06-29 10:00:00,26013,0.0,-1.258755913108063,1.639286,0.1902650640758513
2023-06-29 11:00:00,26013,0.0,-1.2791282029128583,0.21042252,-0.5343528435218589
2023-06-29 12:00:00,26013,0.0,-1.0309464482425785,0.15842056,-0.43626294274921895
2023-06-29 13:00:00,26013,0.0,-0.17465411055305197,0.070301056,-0.05217652732242442
2023-06-29 14:00:00,26013,0.0,0.0060971495107111215,-0.5709038,-0.28240331428273036
2023-06-29 15:00:00,26013,0.0,0.0060971495107111215,0.41997147,0.21303430778758212
2023-06-29 16:00:00,26013,0.0,0.0060971495107111215,0.8712578,0.4386774657465665
2023-06-29 17:00:00,26013,0.0,0.0060971495107111215,0.9455414,0.47581926567332433
2023-06-29 18:00:00,26013,0.0,0.0060971495107111215,-0.15306473,-0.07348378913624601
2023-06-29 19:00:00,26013,0.0,0.0060971495107111215,0.0146102905,0.010353720019027436
2023-06-29 20:00:00,26013,0.0,0.0060971495107111215,0.48316193,0.24462953789012118
2023-06-29 21:00:00,26013,0.0,0.0060971495107111215,0.5351715,0.27063432914988683
2023-06-29 22:00:00,26013,0.0,0.0060971495107111215,0.41840363,0.21225038749949618
2023-06-29 23:00:00,26013,1.0,0.4697452063472934,1.3073196,0.8885324237302873
2023-06-30 00:00:00,26013,1.0,0.3742358410084629,1.403759,0.8889974218470049
2023-06-29 01:00:00,26015,0.0,0.23309245739679857,-0.008167267,0.11246259527554772
2023-06-29 02:00:00,26015,0.0,0.2802919182301626,-0.0005722046,0.13985985682015942
2023-06-29 03:00:00,26015,0.0,0.0060971495107111215,-0.020397186,-0.007150018384292876
2023-06-29 04:00:00,26015,0.0,0.0060971495107111215,0.0011978149,0.0036474822260586857
2023-06-29 05:00:00,26015,0.0,0.0060971495107111215,0.0045776367,0.005337393114730561
2023-06-29 06:00:00,26015,0.0,0.0060971495107111215,0.00447464,0.005285894701644624
2023-06-29 07:00:00,26015,0.0,0.06121395491961912,-0.053058624,0.0040776653260204965
2023-06-29 08:00:00,26015,0.0,0.06121395491961912,0.008773804,0.03499387931527831
2023-06-29 09:00:00,26015,0.0,0.08305353186927834,-0.53004074,-0.22349360454875927
2023-06-29 10:00:00,26015,0.0,0.0060971495107111215,-0.008239746,-0.0010712982915194393
2023-06-29 11:00:00,26015,0.0,0.0060971495107111215,0.00308609,0.004591619799300874
2023-06-29 12:00:00,26015,0.0,0.0060971495107111215,0.0011177063,0.0036074279047696232
2023-06-29 13:00:00,26015,0.0,0.0060971495107111215,-0.026004791,-0.009953820874527251
2023-06-29 14:00:00,26015,0.0,0.02793672646037037,-0.08078766,-0.02642546611551794
2023-06-29 15:00:00,26015,0.0,0.23139947847169015,-0.08785629,0.07177159287354039
2023-06-29 16:00:00,26015,0.0,0.24490088073707358,-0.8313141,-0.29320660308849444
2023-06-29 17:00:00,26015,582.0,577.1349190889448,576.80304,576.968979319863
2023-06-29 18:00:00,26015,11.0,22.404219234466304,2.8840218,12.644120496749753
2023-06-29 19:00:00,26015,1.0,4.5137217977766735,12.500126,8.50692384139322
2023-06-29 20:00:00,26015,0.0,1.0874000361363034,-0.4662056,0.31059721960623765
2023-06-29 21:00:00,26015,0.0,7.753212689774674,-0.24986649,3.7516731020894856
2023-06-29 22:00:00,26015,1.0,6.503370688652443,0.3414421,3.42240639840337
2023-06-29 23:00:00,26015,1.0,8.9822308273256,-4.0984726,2.441879116055378
2023-06-30 00:00:00,26015,1.0,8.470948481588742,5.2023125,6.836630475535582
2023-06-29 01:00:00,26017,0.0,0.734243827344142,-0.17993927,0.27715227866230535
2023-06-29 02:00:00,26017,0.0,0.25347060676590594,-0.025119781,0.11417541263588266
2023-06-29 03:00:00,26017,0.0,0.25347060676590594,-0.062095642,0.0956874823380311
2023-06-29 04:00:00,26017,0.0,0.09364187343237756,-0.04995346,0.021844206369509095
2023-06-29 05:00:00,26017,0.0,0.0060971495107111215,0.0063476562,0.006222402880355561
2023-06-29 06:00:00,26017,0.0,0.0060971495107111215,-0.0121536255,-0.0030282379887850643
2023-06-29 07:00:00,26017,0.0,0.0060971495107111215,0.001701355,0.0038992522455899357
2023-06-29 08:00:00,26017,0.0,0.0060971495107111215,-0.00065612793,0.0027205107905118107
2023-06-29 09:00:00,26017,0.0,0.0060971495107111215,-0.001335144,0.0023810027338711857
2023-06-29 10:00:00,26017,0.0,0.0060971495107111215,0.0015792847,0.0038382170893399357
2023-06-29 11:00:00,26017,0.0,0.0060971495107111215,0.02891922,0.017508184740707124
2023-06-29 12:00:00,26017,0.0,0.8619269236045399,0.024879456,0.4434031895854731
2023-06-29 13:00:00,26017,0.0,0.24214626755853727,0.07136154,0.1567539046532921
2023-06-29 14:00:00,26017,0.0,-0.584823744743571,5.0465508,2.2308635029944255
2023-06-29 15:00:00,26017,1.0,0.43702999995246655,0.8370857,0.6370578619147098
2023-06-29 16:00:00,26017,0.0,0.6777597379246726,-0.02468872,0.3265355086107738
2023-06-29 17:00:00,26017,0.0,0.383801719834587,0.03239441,0.20809806450713725
2023-06-29 18:00:00,26017,1.0,0.6842666299139495,0.24751663,0.4658916309970138
2023-06-29 19:00:00,26017,0.0,0.24835911304691163,0.0078315735,0.12809534326661987
2023-06-29 20:00:00,26017,0.0,0.11070153104967358,-0.04663086,0.03203533583733679
2023-06-29 21:00:00,26017,0.0,7.973015501293844,-0.10211563,3.935449935095164
2023-06-29 22:00:00,26017,0.0,-0.0663463856485407,-0.050632477,-0.05848943122759066
2023-06-29 23:00:00,26017,0.0,7.659161578681379,-0.4910164,3.584072595370963
2023-06-30 00:00:00,26017,0.0,7.317929553842635,0.09398651,3.705958032536552
2023-06-29 01:00:00,26019,15.0,14.12652813567742,14.746162,14.4363452751141
2023-06-29 02:00:00,26019,13.0,12.883710452340411,14.112537,13.498123918186806
2023-06-29 03:00:00,26019,13.0,11.617972244084628,12.857422,12.237697059542313
2023-06-29 04:00:00,26019,13.0,13.369744159743078,13.343559,13.356651712439898
2023-06-29 05:00:00,26019,13.0,13.3546836356221,13.0591755,13.206929563477555
2023-06-29 06:00:00,26019,13.0,12.020556084416828,13.133699,12.577127750765543
2023-06-29 07:00:00,26019,13.0,12.020556084416828,13.569351,12.794953640352945
2023-06-29 08:00:00,26019,13.0,12.135695197619926,13.177719,12.65670715691543
2023-06-29 09:00:00,26019,720.0,731.3133806151122,739.92896,735.6211678466186
2023-06-29 10:00:00,26019,720.0,711.879751921591,675.2172,693.5484880213423
2023-06-29 11:00:00,26019,720.0,831.7892962822882,729.25214,780.5207162563785
2023-06-29 12:00:00,26019,720.0,746.2165057011931,712.2824,729.2494576845809
2023-06-29 13:00:00,26019,13.0,16.88919510013162,-26.800602,-4.955703429548448
2023-06-29 14:00:00,26019,13.0,20.961292483115518,-2.995285,8.983003724467915
2023-06-29 15:00:00,26019,13.0,24.13057957203841,12.5112915,18.320935537972332
2023-06-29 16:00:00,26019,13.0,1.8074776422484167,14.168499,7.987988317584169
2023-06-29 17:00:00,26019,13.0,12.179438222881735,15.816717,13.998077685354442
2023-06-29 18:00:00,26019,13.0,11.35744796287861,15.094931,13.22618930584116
2023-06-29 19:00:00,26019,13.0,14.2331610467015,12.170149,13.201654948094403
2023-06-29 20:00:00,26019,13.0,38.81514564398936,12.499922,25.657533721347708
2023-06-29 21:00:00,26019,14.0,6.227158341982773,12.288971,9.258064644624199
2023-06-29 22:00:00,26019,14.0,13.841257961110346,12.642208,13.24173303023779
2023-06-29 23:00:00,26019,13.0,8.146219879442198,13.02223,10.584225013878815
2023-06-30 00:00:00,26019,13.0,8.817046652361366,12.452215,10.634630923531757
2023-06-29 01:00:00,26021,4.0,3.7377574419387987,4.0475426,3.8926500069801415
2023-06-29 02:00:00,26021,0.0,2.050201356600704,0.06807709,1.0591392220015239
2023-06-29 03:00:00,26021,0.0,0.7577099630649431,0.0071144104,0.38241218673266686
2023-06-29 04:00:00,26021,0.0,0.5040563864885288,-0.024539948,0.23975821948938159
2023-06-29 05:00:00,26021,0.0,0.47596409682027674,0.016044617,0.24600435675974774
2023-06-29 06:00:00,26021,4.0,3.3042528151062016,4.00161,3.6529313086761475
2023-06-29 07:00:00,26021,4.0,3.468885618406395,4.0567703,3.762827971556713
2023-06-29 08:00:00,26021,4.0,3.408124718150675,3.9545288,3.6813267633722124
2023-06-29 09:00:00,26021,0.0,1.5912430394432502,0.02916336,0.8102032000194767
2023-06-29 10:00:00,26021,4.0,1.8952613263168054,3.990799,2.943030138256059
2023-06-29 11:00:00,26021,4.0,4.217349744659884,4.1799927,4.198671210220567
2023-06-29 12:00:00,26021,4.0,1.779463695251198,3.855896,2.817679845672474
2023-06-29 13:00:00,26021,73.0,70.50278951223926,72.511795,71.50729227809228
2023-06-29 14:00:00,26021,139.0,128.33437931007145,130.55637,129.44537263843415
2023-06-29 15:00:00,26021,140.0,143.87137940763705,134.34872,139.1100518864357
2023-06-29 16:00:00,26021,141.0,140.18529653497203,144.41647,142.30088496182196
2023-06-29 17:00:00,26021,39.0,39.09459448181169,48.44185,43.768221618347255
2023-06-29 18:00:00,26021,2160.0,2175.481148867558,2231.3074,2203.394260957217
2023-06-29 19:00:00,26021,4.0,61.5765990967995,118.978134,90.27736662603647
2023-06-29 20:00:00,26021,4.0,54.46504621770694,37.24203,45.853538657559525
2023-06-29 21:00:00,26021,4.0,10.896539521162916,6.8068657,8.851702606650793
2023-06-29 22:00:00,26021,4.0,51.57483144385428,0.50660324,26.040717342410538
2023-06-29 23:00:00,26021,4.0,69.72012025232598,0.6004677,35.160293967105375
2023-06-30 00:00:00,26021,4.0,22.60161489928476,-1.5987892,10.501412842098434
2023-06-29 01:00:00,26023,0.0,0.0060971495107111215,0.05605316,0.031075155565902436
2023-06-29 02:00:00,26023,0.0,0.0060971495107111215,-0.012580872,-0.0032418610356600643
2023-06-29 03:00:00,26023,0.0,0.0060971495107111215,0.000102996826,0.0031000731684414982
2023-06-29 04:00:00,26023,0.0,0.0060971495107111215,-0.0007171631,0.0026899932123868107
2023-06-29 05:00:00,26023,0.0,0.0060971495107111215,-0.05101776,-0.022460305859878814
2023-06-29 06:00:00,26023,0.0,0.0060971495107111215,-0.0070724487,-0.00048764960987881427
2023-06-29 07:00:00,26023,0.0,0.0060971495107111215,0.0017662048,0.003931677172347749
2023-06-29 08:00:00,26023,0.0,0.0060971495107111215,-0.0013046265,0.0023962615229336857
2023-06-29 09:00:00,26023,0.0,0.0060971495107111215,0.0019760132,0.004036581347152436
2023-06-29 10:00:00,26023,0.0,0.0060971495107111215,-0.0004005432,0.0028483031489102482
2023-06-29 11:00:00,26023,0.0,0.0060971495107111215,-0.012458801,-0.0031808258794100643
2023-06-29 12:00:00,26023,0.0,0.0060971495107111215,-0.010150909,-0.0020268799565585018
2023-06-29 13:00:00,26023,0.0,0.0060971495107111215,-0.020050049,-0.006976449658706939
2023-06-29 14:00:00,26023,0.0,0.0060971495107111215,-0.0013084412,0.0023943541743008732
2023-06-29 15:00:00,26023,0.0,0.0060971495107111215,-0.011756897,-0.0028298737309725643
2023-06-29 16:00:00,26023,0.0,0.0060971495107111215,0.036003113,0.021050131151839936
2023-06-29 17:00:00,26023,0.0,0.0060971495107111215,0.022029877,0.014063513109847749
2023-06-29 18:00:00,26023,0.0,0.0060971495107111215,0.010448456,0.008272802660628999
2023-06-29 19:00:00,26023,0.0,0.02793672646037037,-0.016750336,0.005593195383505497
2023-06-29 20:00:00,26023,1.0,0.49711411907462033,1.0227776,0.7599458382238335
2023-06-29 21:00:00,26023,1.0,0.6495966416623394,1.0000076,0.8248021355284354
2023-06-29 22:00:00,26023,1.0,0.699386461266865,0.7369919,0.7181891717955419
2023-06-29 23:00:00,26023,1.0,8.96150359897192,-0.788887,4.086308287523069
2023-06-30 00:00:00,26023,0.0,8.874163442544678,-1.3893166,3.7424234418533935
2023-06-29 01:00:00,26025,0.0,0.9939518302546666,0.08708191,0.540516869717177
2023-06-29 02:00:00,26025,0.0,0.2451445314725095,-0.040225983,0.10245927440324694
2023-06-29 03:00:00,26025,0.0,0.2451445314725095,-0.0064811707,0.11933168040910631
2023-06-29 04:00:00,26025,0.0,0.134437754056528,0.025074005,0.07975587959174056
2023-06-29 05:00:00,26025,0.0,0.0060971495107111215,-0.022163391,-0.008033120801285064
2023-06-29 06:00:00,26025,0.0,0.0060971495107111215,0.00064468384,0.0033709166743008732
2023-06-29 07:00:00,26025,0.0,0.0060971495107111215,0.025707245,0.015902197191879
2023-06-29 08:00:00,26025,1.0,0.4731086707220618,0.98446274,0.7287857043795856
2023-06-29 09:00:00,26025,0.0,0.4212172429871954,0.04872513,0.23497118558051175
2023-06-29 10:00:00,26025,0.0,0.17497071148277857,-0.039539337,0.06771568716228772
2023-06-29 11:00:00,26025,0.0,0.0060971495107111215,0.002117157,0.004107153246566499
2023-06-29 12:00:00,26025,0.0,0.0060971495107111215,0.00207901,0.004088079760238374
2023-06-29 13:00:00,26025,0.0,0.22859063956508222,-0.14742279,0.04058392451886923
2023-06-29 14:00:00,26025,0.0,0.02793672646037037,-0.033599854,-0.0028315635276273156
2023-06-29 15:00:00,26025,0.0,0.022407390682702595,-0.052711487,-0.015152048066851827
2023-06-29 16:00:00,26025,0.0,0.022407390682702595,-0.0735054,-0.025549005464312765
2023-06-29 17:00:00,26025,0.0,0.02793672646037037,-0.08414841,-0.028105840261025753
2023-06-29 18:00:00,26025,0.0,0.1294542054646866,-0.17390442,-0.022225106740312944
2023-06-29 19:00:00,26025,0.0,-0.3066555389304199,0.07193756,-0.11735898894763183
2023-06-29 20:00:00,26025,0.0,0.1294542054646866,-0.0002784729,0.064587866282148
2023-06-29 21:00:00,26025,0.0,-0.0970135833530991,0.05272293,-0.02214532622244799
